file_id,category,prompt,stage2_clip_score,stage1_clip_score,eval_prompt
n03001627_1816-4,chair,A photo of a chair,32.3974609375,31.7626953125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_1816-7,chair,A photo of a chair,32.8125,33.0322265625,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_1821-3,chair,A photo of a chair,30.7373046875,29.638671875,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_1821-4,chair,A photo of a chair,33.59375,32.6416015625,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_1935-3,chair,A photo of a chair,33.3251953125,33.6181640625,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_2015-1,chair,A photo of a chair,31.298828125,32.470703125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_2015-5,chair,A photo of a chair,30.322265625,30.3466796875,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_2277-4,chair,A photo of a chair,30.859375,30.908203125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_2448-4,chair,A photo of a chair,33.984375,33.984375,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_254-7,chair,A photo of a chair,32.666015625,33.203125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_2598-5,chair,A photo of a chair,34.27734375,34.1796875,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_2607-1,chair,A photo of a chair,32.2265625,32.666015625,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_3016-3,chair,A photo of a chair,31.4208984375,31.5185546875,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_3318-6,chair,A photo of a chair,32.9345703125,32.32421875,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_3751-1,chair,A photo of a chair,32.32421875,31.640625,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_3751-3,chair,A photo of a chair,30.4443359375,29.8828125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_3751-8,chair,A photo of a chair,34.9365234375,35.107421875,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_4071-2,chair,A photo of a chair,32.71484375,32.12890625,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_5042-2,chair,A photo of a chair,31.54296875,31.54296875,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_5399-1,chair,A photo of a chair,32.2265625,32.3486328125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_5399-10,chair,A photo of a chair,30.615234375,30.3466796875,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_5399-9,chair,A photo of a chair,32.763671875,31.787109375,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_5486-7,chair,A photo of a chair,25.68359375,25.5126953125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_5486-8,chair,A photo of a chair,32.0556640625,32.8125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_5856-2,chair,A photo of a chair,32.51953125,33.1298828125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_59-2,chair,A photo of a chair,30.37109375,29.638671875,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_6105-1,chair,A photo of a chair,32.6416015625,32.9345703125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_679-1,chair,A photo of a chair,32.958984375,33.8134765625,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_679-6,chair,A photo of a chair,31.4208984375,32.080078125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_8041-1,chair,A photo of a chair,32.2265625,33.0322265625,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_8041-7,chair,A photo of a chair,28.80859375,29.0771484375,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_9013-3,chair,A photo of a chair,33.5693359375,32.275390625,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_9075-2,chair,A photo of a chair,33.544921875,33.203125,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n03001627_9075-4,chair,A photo of a chair,35.25390625,35.546875,"A high-quality, realistic photograph of a chair, based on the description: A photo of a chair, with natural lighting, sharp details, and accurate colors."
n01791625_10056-10,chicken,A photo of a chicken,31.8115234375,31.4208984375,"A high-quality, realistic photograph of a chicken, based on the description: A photo of a chicken, with natural lighting, sharp details, and accurate colors."
n01791625_10056-3,chicken,A photo of a chicken,32.1044921875,32.12890625,"A high-quality, realistic photograph of a chicken, based on the description: A photo of a chicken, with natural lighting, sharp details, and accurate colors."
n01791625_1012-7,chicken,A photo of a chicken,33.6669921875,33.10546875,"A high-quality, realistic photograph of a chicken, based on the description: A photo of a chicken, with natural lighting, sharp details, and accurate colors."
n01791625_10265-4,chicken,A photo of a chicken,33.056640625,32.6171875,"A high-quality, realistic photograph of a chicken, based on the description: A photo of a chicken, with natural lighting, sharp details, and accurate colors."
n01791625_10275-2,chicken,A photo of a chicken,34.6435546875,33.935546875,"A high-quality, realistic photograph of a chicken, based on the description: A photo of a chicken, with natural lighting, sharp details, and accurate colors."
n01791625_10275-9,chicken,A photo of a chicken,32.2509765625,31.1279296875,"A high-quality, realistic photograph of a chicken, based on the description: A photo of a chicken, with natural lighting, sharp details, and accurate colors."
